order_id,order_date,customer_id,product_id,product_name,category,quantity,unit_price,amount,channel,status
O000621,2025-12-26,C0126,P0025,승승 현미 잡곡 10kg,식품,1,35100,35100,앱,배송완료
O001759,2025-12-26,C0001,P0008,장구 로봇청소기 CleanX,가전,3,381650,1144950,전화,배송완료
O002205,2025-12-26,C0087,P0031,리빙 친환경 주방세제 리필 5L,생활용품,2,21000,42000,웹,배송완료
O001525,2025-12-27,C0184,P0039,북하우스 어린이 그림책 10권,도서,1,89000,89000,앱,배송완료
O002268,2025-12-27,C0142,P0017,승승 베이직 무지 티셔츠 3팩,패션의류,1,29000,29000,웹,결제완료
O000829,2025-12-28,C0034,P0012,장구 초고속 블렌더 1200W,가전,2,119000,238000,웹,취소
O000253,2025-12-29,C0171,P0026,승승 콜드브루 스틱 30개입,식품,2,18000,36000,앱,결제완료
O001510,2025-12-29,C0002,P0040,북하우스 자기계발 다이어리 2026,도서,1,18000,18000,전화,배송완료
O001702,2025-12-29,C0168,P0012,장구 초고속 블렌더 1200W,가전,1,119000,119000,전화,배송완료
O001744,2025-12-29,C0082,P0015,승승 경량 패딩 점퍼,패션의류,2,119000,238000,웹,배송완료
O000823,2025-12-31,C0143,P0024,승승 유기농 견과류 믹스 1kg,식품,1,23000,23000,앱,배송중
O001161,2025-12-31,C0190,P0028,리빙 4계절 차렵이불 퀸,생활용품,1,69000,69000,전화,배송완료
O002160,2025-12-31,C0121,P0033,스포라이프 요가매트 10mm,스포츠레저,1,27200,27200,앱,배송완료
O000458,2026-01-01,C0059,P0029,리빙 극세사 베개 2개세트,생활용품,1,29000,29000,앱,배송완료
O000944,2026-01-01,C0039,P0040,북하우스 자기계발 다이어리 2026,도서,1,18000,18000,앱,배송완료
O001298,2026-01-01,C0169,P0030,리빙 대용량 식기건조대,생활용품,1,35000,35000,웹,배송완료
O001517,2026-01-01,C0103,P0012,장구 초고속 블렌더 1200W,가전,1,119000,119000,앱,배송완료
O001551,2026-01-01,C0172,P0032,리빙 스테인리스 텀블러 500ml,생활용품,1,22000,22000,웹,배송완료
O001925,2026-01-01,C0045,P0031,리빙 친환경 주방세제 리필 5L,생활용품,1,21000,21000,앱,배송완료
O000819,2026-01-02,C0181,P0035,스포라이프 등산 스틱 한쌍,스포츠레저,2,40500,81000,전화,배송중
O000928,2026-01-02,C0128,P0012,장구 초고속 블렌더 1200W,가전,2,107100,214200,앱,배송완료
O000080,2026-01-03,C0041,P0015,승승 경량 패딩 점퍼,패션의류,1,107100,107100,앱,배송완료
O000681,2026-01-03,C0116,P0004,승승 고속충전 보조배터리 20000mAh,전자기기,1,39000,39000,앱,배송완료
O001511,2026-01-03,C0200,P0040,북하우스 자기계발 다이어리 2026,도서,1,18000,18000,웹,배송완료
O001679,2026-01-03,C0163,P0036,스포라이프 러닝화 클라우드,스포츠레저,1,99000,99000,웹,배송완료
O001843,2026-01-03,C0154,P0040,북하우스 자기계발 다이어리 2026,도서,3,18000,54000,전화,배송완료
O002027,2026-01-03,C0149,P0006,승승 기계식 게이밍 키보드,전자기기,1,89000,89000,웹,배송완료
O002046,2026-01-03,C0009,P0006,승승 기계식 게이밍 키보드,전자기기,1,89000,89000,웹,배송완료
O002373,2026-01-03,C0137,P0001,승승 무선 블루투스 이어버드 SE,전자기기,1,79000,79000,앱,배송완료
O001463,2026-01-04,C0022,P0009,장구 무선 핸디 청소기,가전,1,129000,129000,웹,배송완료
O000581,2026-01-05,C0026,P0033,스포라이프 요가매트 10mm,스포츠레저,2,32000,64000,웹,배송완료
O001830,2026-01-05,C0197,P0015,승승 경량 패딩 점퍼,패션의류,1,107100,107100,웹,환불
O002274,2026-01-05,C0167,P0027,승승 단백질 쉐이크 2kg,식품,1,49000,49000,웹,배송완료
O000812,2026-01-06,C0035,P0012,장구 초고속 블렌더 1200W,가전,1,101150,101150,웹,취소
O001366,2026-01-06,C0087,P0001,승승 무선 블루투스 이어버드 SE,전자기기,2,79000,158000,앱,배송완료
O001521,2026-01-06,C0145,P0037,북하우스 베스트셀러 소설 세트,도서,1,33600,33600,앱,배송완료
O000466,2026-01-07,C0128,P0017,승승 베이직 무지 티셔츠 3팩,패션의류,2,29000,58000,앱,배송완료
O001234,2026-01-07,C0001,P0040,북하우스 자기계발 다이어리 2026,도서,5,15300,76500,웹,배송완료
O000394,2026-01-08,C0063,P0029,리빙 극세사 베개 2개세트,생활용품,1,29000,29000,웹,환불
O001245,2026-01-08,C0142,P0022,뷰티풀 콜라겐 수분크림,뷰티,1,23200,23200,웹,배송중
O001500,2026-01-08,C0184,P0026,승승 콜드브루 스틱 30개입,식품,1,18000,18000,앱,배송완료
O000298,2026-01-09,C0057,P0029,리빙 극세사 베개 2개세트,생활용품,1,23200,23200,전화,배송완료
O000693,2026-01-09,C0196,P0030,리빙 대용량 식기건조대,생활용품,2,35000,70000,전화,배송완료
O001014,2026-01-09,C0186,P0013,장구 전기포트 1.7L 온도조절,가전,1,49000,49000,웹,배송완료
O001690,2026-01-09,C0148,P0017,승승 베이직 무지 티셔츠 3팩,패션의류,2,29000,58000,앱,결제완료
O001911,2026-01-09,C0029,P0022,뷰티풀 콜라겐 수분크림,뷰티,1,23200,23200,앱,배송완료
O000679,2026-01-10,C0070,P0014,승승 데일리 코튼 후드티,패션의류,1,39000,39000,웹,결제완료
O001809,2026-01-10,C0160,P0010,장구 공기청정기 미세 30평형,가전,2,329000,658000,앱,취소
O001145,2026-01-11,C0019,P0010,장구 공기청정기 미세 30평형,가전,3,329000,987000,전화,배송완료
O001476,2026-01-11,C0083,P0004,승승 고속충전 보조배터리 20000mAh,전자기기,1,39000,39000,앱,배송완료
O001923,2026-01-11,C0074,P0030,리빙 대용량 식기건조대,생활용품,1,35000,35000,앱,배송완료
O000104,2026-01-13,C0162,P0017,승승 베이직 무지 티셔츠 3팩,패션의류,1,29000,29000,앱,배송완료
O000134,2026-01-13,C0096,P0009,장구 무선 핸디 청소기,가전,1,116100,116100,앱,결제완료
O000599,2026-01-14,C0088,P0016,승승 슬림핏 청바지,패션의류,1,59000,59000,웹,취소
O001391,2026-01-14,C0156,P0006,승승 기계식 게이밍 키보드,전자기기,2,89000,178000,앱,배송완료
O002076,2026-01-14,C0006,P0001,승승 무선 블루투스 이어버드 SE,전자기기,1,63200,63200,앱,배송완료
O002335,2026-01-14,C0021,P0013,장구 전기포트 1.7L 온도조절,가전,1,49000,49000,앱,배송완료
O000572,2026-01-15,C0118,P0029,리빙 극세사 베개 2개세트,생활용품,2,24650,49300,앱,결제완료
O000787,2026-01-15,C0143,P0026,승승 콜드브루 스틱 30개입,식품,5,15300,76500,웹,배송완료
O000860,2026-01-15,C0026,P0023,승승 프리미엄 원두커피 1kg,식품,5,28000,140000,전화,취소
O001089,2026-01-15,C0157,P0040,북하우스 자기계발 다이어리 2026,도서,1,18000,18000,앱,배송완료
O001251,2026-01-15,C0032,P0029,리빙 극세사 베개 2개세트,생활용품,1,29000,29000,웹,배송완료
O001257,2026-01-15,C0019,P0028,리빙 4계절 차렵이불 퀸,생활용품,1,69000,69000,웹,배송완료
O002357,2026-01-15,C0124,P0008,장구 로봇청소기 CleanX,가전,1,449000,449000,웹,배송완료
O000030,2026-01-16,C0195,P0010,장구 공기청정기 미세 30평형,가전,2,329000,658000,앱,취소
O000642,2026-01-16,C0164,P0001,승승 무선 블루투스 이어버드 SE,전자기기,1,79000,79000,웹,결제완료
O000885,2026-01-16,C0155,P0026,승승 콜드브루 스틱 30개입,식품,1,18000,18000,웹,배송완료
O001466,2026-01-16,C0015,P0018,승승 방수 트레킹 자켓,패션의류,5,99000,495000,웹,배송완료
O001962,2026-01-16,C0110,P0034,스포라이프 조절식 덤벨 24kg,스포츠레저,1,135150,135150,웹,배송완료
O000279,2026-01-17,C0008,P0006,승승 기계식 게이밍 키보드,전자기기,2,75650,151300,전화,배송완료
O000856,2026-01-17,C0110,P0025,승승 현미 잡곡 10kg,식품,2,39000,78000,웹,배송완료
O000868,2026-01-18,C0131,P0020,뷰티풀 비타민C 세럼 30ml,뷰티,1,34000,34000,전화,배송완료
O000873,2026-01-18,C0092,P0018,승승 방수 트레킹 자켓,패션의류,1,99000,99000,웹,배송완료
O000103,2026-01-19,C0069,P0004,승승 고속충전 보조배터리 20000mAh,전자기기,2,33150,66300,앱,배송완료
O001121,2026-01-19,C0175,P0008,장구 로봇청소기 CleanX,가전,1,449000,449000,앱,배송완료
O001388,2026-01-19,C0191,P0006,승승 기계식 게이밍 키보드,전자기기,1,75650,75650,앱,배송완료
O001950,2026-01-19,C0152,P0011,장구 에어프라이어 5.5L,가전,1,89000,89000,전화,배송완료
O000066,2026-01-20,C0086,P0036,스포라이프 러닝화 클라우드,스포츠레저,3,84150,252450,웹,결제완료
O001195,2026-01-20,C0004,P0012,장구 초고속 블렌더 1200W,가전,1,119000,119000,웹,배송완료
O001711,2026-01-20,C0027,P0009,장구 무선 핸디 청소기,가전,1,129000,129000,전화,배송중
O000171,2026-01-21,C0158,P0035,스포라이프 등산 스틱 한쌍,스포츠레저,1,38250,38250,웹,결제완료
O001110,2026-01-21,C0109,P0030,리빙 대용량 식기건조대,생활용품,1,35000,35000,웹,취소
O001447,2026-01-22,C0174,P0008,장구 로봇청소기 CleanX,가전,1,449000,449000,웹,배송완료
O002034,2026-01-22,C0171,P0010,장구 공기청정기 미세 30평형,가전,1,329000,329000,전화,배송중
O000107,2026-01-23,C0069,P0035,스포라이프 등산 스틱 한쌍,스포츠레저,1,45000,45000,전화,배송완료
O000371,2026-01-23,C0051,P0034,스포라이프 조절식 덤벨 24kg,스포츠레저,1,127200,127200,웹,배송완료
O001486,2026-01-23,C0132,P0009,장구 무선 핸디 청소기,가전,1,129000,129000,웹,배송완료
O001119,2026-01-24,C0022,P0022,뷰티풀 콜라겐 수분크림,뷰티,1,26100,26100,앱,배송완료
O001415,2026-01-24,C0154,P0009,장구 무선 핸디 청소기,가전,1,129000,129000,전화,배송중
O001854,2026-01-24,C0189,P0028,리빙 4계절 차렵이불 퀸,생활용품,1,69000,69000,웹,배송완료
O002304,2026-01-24,C0025,P0031,리빙 친환경 주방세제 리필 5L,생활용품,1,21000,21000,앱,배송완료
O000213,2026-01-25,C0046,P0028,리빙 4계절 차렵이불 퀸,생활용품,1,69000,69000,웹,환불
O000240,2026-01-25,C0051,P0029,리빙 극세사 베개 2개세트,생활용품,1,29000,29000,웹,취소
O000879,2026-01-25,C0105,P0008,장구 로봇청소기 CleanX,가전,2,449000,898000,웹,배송완료
O000882,2026-01-25,C0099,P0009,장구 무선 핸디 청소기,가전,1,129000,129000,웹,배송완료
O000983,2026-01-25,C0114,P0021,뷰티풀 자외선차단 선크림 SPF50,뷰티,2,17100,34200,앱,배송완료
O001587,2026-01-25,C0122,P0029,리빙 극세사 베개 2개세트,생활용품,1,29000,29000,웹,배송완료
O002047,2026-01-25,C0092,P0034,스포라이프 조절식 덤벨 24kg,스포츠레저,1,127200,127200,앱,배송완료
O002104,2026-01-25,C0041,P0020,뷰티풀 비타민C 세럼 30ml,뷰티,1,27200,27200,앱,배송완료
O002316,2026-01-25,C0141,P0009,장구 무선 핸디 청소기,가전,1,129000,129000,전화,배송완료
O001070,2026-01-26,C0188,P0011,장구 에어프라이어 5.5L,가전,1,71200,71200,앱,환불
O001535,2026-01-26,C0118,P0011,장구 에어프라이어 5.5L,가전,1,89000,89000,웹,배송완료
O002008,2026-01-26,C0015,P0022,뷰티풀 콜라겐 수분크림,뷰티,2,29000,58000,앱,배송완료
O002052,2026-01-26,C0134,P0003,승승 스마트워치 Fit 5,전자기기,1,159000,159000,웹,배송완료
O001596,2026-01-27,C0172,P0028,리빙 4계절 차렵이불 퀸,생활용품,2,69000,138000,앱,환불
O001600,2026-01-27,C0166,P0032,리빙 스테인리스 텀블러 500ml,생활용품,1,17600,17600,전화,배송완료
O002017,2026-01-27,C0040,P0017,승승 베이직 무지 티셔츠 3팩,패션의류,1,29000,29000,앱,배송완료
O002111,2026-01-27,C0139,P0015,승승 경량 패딩 점퍼,패션의류,1,119000,119000,앱,배송완료
O000698,2026-01-28,C0048,P0017,승승 베이직 무지 티셔츠 3팩,패션의류,1,29000,29000,앱,배송완료
O000906,2026-01-28,C0188,P0002,승승 노이즈캔슬링 헤드폰 Pro,전자기기,2,197100,394200,전화,배송중
O001922,2026-01-28,C0110,P0017,승승 베이직 무지 티셔츠 3팩,패션의류,2,26100,52200,웹,배송완료
O000448,2026-01-30,C0088,P0040,북하우스 자기계발 다이어리 2026,도서,2,18000,36000,전화,배송완료
O001568,2026-01-30,C0188,P0039,북하우스 어린이 그림책 10권,도서,1,89000,89000,웹,배송중
O000402,2026-01-31,C0046,P0017,승승 베이직 무지 티셔츠 3팩,패션의류,5,29000,145000,웹,배송완료
O001827,2026-01-31,C0148,P0039,북하우스 어린이 그림책 10권,도서,1,89000,89000,앱,배송완료
O001862,2026-01-31,C0093,P0009,장구 무선 핸디 청소기,가전,1,129000,129000,앱,배송완료
O002179,2026-01-31,C0121,P0020,뷰티풀 비타민C 세럼 30ml,뷰티,1,34000,34000,전화,결제완료
O002327,2026-01-31,C0083,P0006,승승 기계식 게이밍 키보드,전자기기,1,80100,80100,웹,배송완료
O000464,2026-02-01,C0003,P0026,승승 콜드브루 스틱 30개입,식품,3,18000,54000,전화,배송완료
O000917,2026-02-01,C0105,P0007,승승 4K 웹캠 스트리머,전자기기,1,99000,99000,웹,배송완료
O001116,2026-02-01,C0177,P0025,승승 현미 잡곡 10kg,식품,2,39000,78000,앱,배송완료
O001468,2026-02-01,C0163,P0027,승승 단백질 쉐이크 2kg,식품,1,39200,39200,전화,배송완료
O002056,2026-02-01,C0195,P0015,승승 경량 패딩 점퍼,패션의류,1,119000,119000,웹,취소
O001156,2026-02-02,C0066,P0006,승승 기계식 게이밍 키보드,전자기기,1,75650,75650,앱,배송완료
O002033,2026-02-02,C0169,P0010,장구 공기청정기 미세 30평형,가전,1,263200,263200,앱,결제완료
O002192,2026-02-02,C0078,P0016,승승 슬림핏 청바지,패션의류,1,59000,59000,전화,배송완료
O000661,2026-02-03,C0158,P0029,리빙 극세사 베개 2개세트,생활용품,1,29000,29000,웹,배송완료
O001479,2026-02-03,C0015,P0002,승승 노이즈캔슬링 헤드폰 Pro,전자기기,1,219000,219000,앱,배송완료
O001579,2026-02-03,C0149,P0034,스포라이프 조절식 덤벨 24kg,스포츠레저,1,159000,159000,웹,배송완료
O000423,2026-02-04,C0059,P0001,승승 무선 블루투스 이어버드 SE,전자기기,1,79000,79000,웹,배송완료
O000779,2026-02-04,C0058,P0014,승승 데일리 코튼 후드티,패션의류,2,39000,78000,전화,배송완료
O000786,2026-02-04,C0120,P0022,뷰티풀 콜라겐 수분크림,뷰티,1,29000,29000,전화,배송완료
O000902,2026-02-04,C0168,P0028,리빙 4계절 차렵이불 퀸,생활용품,2,69000,138000,전화,배송완료
O000005,2026-02-05,C0010,P0014,승승 데일리 코튼 후드티,패션의류,1,39000,39000,웹,배송완료
O000578,2026-02-05,C0063,P0035,스포라이프 등산 스틱 한쌍,스포츠레저,2,36000,72000,앱,배송완료
O001918,2026-02-05,C0097,P0014,승승 데일리 코튼 후드티,패션의류,1,39000,39000,웹,배송완료
O001405,2026-02-06,C0163,P0037,북하우스 베스트셀러 소설 세트,도서,1,33600,33600,전화,배송완료
O000234,2026-02-07,C0132,P0027,승승 단백질 쉐이크 2kg,식품,1,49000,49000,앱,배송완료
O002089,2026-02-07,C0106,P0025,승승 현미 잡곡 10kg,식품,1,39000,39000,앱,배송완료
O002301,2026-02-07,C0092,P0019,뷰티풀 수분 진정 토너 300ml,뷰티,1,21600,21600,웹,배송완료
O002389,2026-02-07,C0029,P0012,장구 초고속 블렌더 1200W,가전,3,119000,357000,앱,배송완료
O000067,2026-02-08,C0072,P0039,북하우스 어린이 그림책 10권,도서,1,71200,71200,전화,배송완료
O000993,2026-02-08,C0122,P0038,북하우스 코딩 입문 자습서,도서,1,28000,28000,앱,배송완료
O000250,2026-02-09,C0134,P0002,승승 노이즈캔슬링 헤드폰 Pro,전자기기,3,219000,657000,전화,배송완료
O000504,2026-02-09,C0199,P0019,뷰티풀 수분 진정 토너 300ml,뷰티,1,24000,24000,전화,배송완료
O000336,2026-02-10,C0048,P0009,장구 무선 핸디 청소기,가전,1,109650,109650,앱,배송완료
O001165,2026-02-10,C0102,P0007,승승 4K 웹캠 스트리머,전자기기,2,99000,198000,전화,배송완료
O002092,2026-02-10,C0067,P0026,승승 콜드브루 스틱 30개입,식품,3,18000,54000,앱,환불
O000237,2026-02-11,C0090,P0002,승승 노이즈캔슬링 헤드폰 Pro,전자기기,2,175200,350400,앱,배송완료
O000933,2026-02-11,C0083,P0015,승승 경량 패딩 점퍼,패션의류,1,119000,119000,웹,배송완료
O000687,2026-02-12,C0082,P0040,북하우스 자기계발 다이어리 2026,도서,1,18000,18000,웹,배송완료
O000907,2026-02-12,C0154,P0037,북하우스 베스트셀러 소설 세트,도서,1,42000,42000,앱,배송중
O001261,2026-02-12,C0004,P0036,스포라이프 러닝화 클라우드,스포츠레저,2,99000,198000,앱,배송완료
O001800,2026-02-12,C0093,P0007,승승 4K 웹캠 스트리머,전자기기,1,99000,99000,앱,배송완료
O002337,2026-02-12,C0122,P0007,승승 4K 웹캠 스트리머,전자기기,1,84150,84150,전화,배송완료
O002367,2026-02-12,C0108,P0020,뷰티풀 비타민C 세럼 30ml,뷰티,2,28900,57800,앱,결제완료
O001644,2026-02-14,C0123,P0011,장구 에어프라이어 5.5L,가전,1,89000,89000,앱,취소
O002090,2026-02-14,C0130,P0002,승승 노이즈캔슬링 헤드폰 Pro,전자기기,1,219000,219000,앱,배송완료
O000459,2026-02-15,C0136,P0025,승승 현미 잡곡 10kg,식품,1,31200,31200,앱,배송완료
O000750,2026-02-15,C0179,P0028,리빙 4계절 차렵이불 퀸,생활용품,1,69000,69000,웹,배송완료
O002206,2026-02-15,C0024,P0028,리빙 4계절 차렵이불 퀸,생활용품,1,69000,69000,앱,배송완료
O000511,2026-02-16,C0094,P0026,승승 콜드브루 스틱 30개입,식품,1,18000,18000,전화,배송완료
O000729,2026-02-16,C0105,P0027,승승 단백질 쉐이크 2kg,식품,2,49000,98000,웹,결제완료
O001409,2026-02-16,C0133,P0024,승승 유기농 견과류 믹스 1kg,식품,1,18400,18400,앱,배송완료
O000116,2026-02-17,C0100,P0021,뷰티풀 자외선차단 선크림 SPF50,뷰티,2,19000,38000,앱,배송완료
O000257,2026-02-17,C0158,P0023,승승 프리미엄 원두커피 1kg,식품,2,22400,44800,전화,결제완료
O001796,2026-02-17,C0200,P0020,뷰티풀 비타민C 세럼 30ml,뷰티,1,34000,34000,웹,배송중
O000370,2026-02-18,C0157,P0009,장구 무선 핸디 청소기,가전,1,103200,103200,앱,배송완료
O000386,2026-02-18,C0168,P0003,승승 스마트워치 Fit 5,전자기기,1,159000,159000,웹,배송완료
O001163,2026-02-18,C0035,P0011,장구 에어프라이어 5.5L,가전,3,80100,240300,앱,배송완료
O001887,2026-02-18,C0102,P0014,승승 데일리 코튼 후드티,패션의류,1,39000,39000,웹,환불
O002394,2026-02-18,C0011,P0017,승승 베이직 무지 티셔츠 3팩,패션의류,1,29000,29000,웹,배송완료
O000043,2026-02-19,C0084,P0024,승승 유기농 견과류 믹스 1kg,식품,1,23000,23000,전화,배송중
O000592,2026-02-19,C0165,P0019,뷰티풀 수분 진정 토너 300ml,뷰티,3,24000,72000,앱,배송완료
O000943,2026-02-19,C0055,P0026,승승 콜드브루 스틱 30개입,식품,1,18000,18000,웹,배송중
O000502,2026-02-20,C0103,P0027,승승 단백질 쉐이크 2kg,식품,1,49000,49000,웹,배송완료
O000688,2026-02-20,C0128,P0025,승승 현미 잡곡 10kg,식품,1,31200,31200,웹,배송완료
O001005,2026-02-20,C0078,P0029,리빙 극세사 베개 2개세트,생활용품,3,29000,87000,웹,배송완료
O001075,2026-02-20,C0079,P0006,승승 기계식 게이밍 키보드,전자기기,2,89000,178000,웹,배송완료
O001694,2026-02-20,C0014,P0028,리빙 4계절 차렵이불 퀸,생활용품,1,69000,69000,전화,배송완료
O001781,2026-02-20,C0092,P0021,뷰티풀 자외선차단 선크림 SPF50,뷰티,1,19000,19000,앱,배송완료
O002110,2026-02-20,C0082,P0031,리빙 친환경 주방세제 리필 5L,생활용품,1,21000,21000,웹,배송완료
O000055,2026-02-21,C0045,P0012,장구 초고속 블렌더 1200W,가전,1,119000,119000,웹,배송완료
O001055,2026-02-21,C0161,P0030,리빙 대용량 식기건조대,생활용품,2,31500,63000,전화,배송완료
O001135,2026-02-21,C0023,P0033,스포라이프 요가매트 10mm,스포츠레저,1,32000,32000,앱,배송완료
O001556,2026-02-21,C0174,P0014,승승 데일리 코튼 후드티,패션의류,1,39000,39000,전화,배송완료
O002190,2026-02-21,C0192,P0006,승승 기계식 게이밍 키보드,전자기기,1,89000,89000,앱,배송완료
O000105,2026-02-23,C0002,P0016,승승 슬림핏 청바지,패션의류,1,59000,59000,앱,배송완료
O001181,2026-02-23,C0096,P0004,승승 고속충전 보조배터리 20000mAh,전자기기,2,39000,78000,웹,취소
O001300,2026-02-23,C0081,P0023,승승 프리미엄 원두커피 1kg,식품,2,28000,56000,웹,결제완료
O001538,2026-02-23,C0102,P0003,승승 스마트워치 Fit 5,전자기기,1,159000,159000,앱,배송완료
O002174,2026-02-23,C0066,P0038,북하우스 코딩 입문 자습서,도서,3,28000,84000,웹,배송중
O000280,2026-02-24,C0127,P0002,승승 노이즈캔슬링 헤드폰 Pro,전자기기,1,219000,219000,앱,취소
O000358,2026-02-24,C0197,P0028,리빙 4계절 차렵이불 퀸,생활용품,1,69000,69000,웹,배송완료
O001017,2026-02-24,C0186,P0034,스포라이프 조절식 덤벨 24kg,스포츠레저,1,159000,159000,앱,배송완료
O001588,2026-02-25,C0095,P0012,장구 초고속 블렌더 1200W,가전,1,119000,119000,앱,배송완료
O001917,2026-02-25,C0156,P0006,승승 기계식 게이밍 키보드,전자기기,1,71200,71200,웹,배송완료
O000241,2026-02-26,C0071,P0005,승승 USB-C 멀티허브 7in1,전자기기,1,45000,45000,앱,배송완료
O001645,2026-02-26,C0176,P0030,리빙 대용량 식기건조대,생활용품,1,35000,35000,웹,배송완료
O002003,2026-02-26,C0033,P0023,승승 프리미엄 원두커피 1kg,식품,5,22400,112000,앱,배송중
O000755,2026-02-27,C0197,P0016,승승 슬림핏 청바지,패션의류,1,59000,59000,앱,취소
O000153,2026-03-01,C0100,P0032,리빙 스테인리스 텀블러 500ml,생활용품,1,22000,22000,앱,배송완료
O001448,2026-03-01,C0184,P0026,승승 콜드브루 스틱 30개입,식품,5,18000,90000,전화,취소
O001671,2026-03-02,C0023,P0032,리빙 스테인리스 텀블러 500ml,생활용품,2,22000,44000,앱,배송완료
O001869,2026-03-02,C0103,P0019,뷰티풀 수분 진정 토너 300ml,뷰티,2,24000,48000,웹,배송중
O002188,2026-03-02,C0107,P0008,장구 로봇청소기 CleanX,가전,1,449000,449000,앱,배송완료
O000556,2026-03-04,C0033,P0016,승승 슬림핏 청바지,패션의류,2,59000,118000,전화,배송중
O001229,2026-03-04,C0048,P0026,승승 콜드브루 스틱 30개입,식품,1,18000,18000,앱,취소
O000433,2026-03-05,C0026,P0025,승승 현미 잡곡 10kg,식품,2,39000,78000,웹,결제완료
O001377,2026-03-05,C0120,P0037,북하우스 베스트셀러 소설 세트,도서,1,42000,42000,앱,배송완료
O001394,2026-03-05,C0095,P0013,장구 전기포트 1.7L 온도조절,가전,1,49000,49000,앱,배송완료
O000813,2026-03-06,C0171,P0007,승승 4K 웹캠 스트리머,전자기기,1,99000,99000,전화,배송완료
O002114,2026-03-06,C0085,P0018,승승 방수 트레킹 자켓,패션의류,1,99000,99000,전화,배송중
O002300,2026-03-06,C0043,P0039,북하우스 어린이 그림책 10권,도서,1,89000,89000,웹,배송완료
O000395,2026-03-07,C0048,P0014,승승 데일리 코튼 후드티,패션의류,1,31200,31200,웹,배송중
O001464,2026-03-07,C0097,P0012,장구 초고속 블렌더 1200W,가전,5,101150,505750,앱,배송완료
O000743,2026-03-08,C0134,P0035,스포라이프 등산 스틱 한쌍,스포츠레저,2,45000,90000,웹,배송완료
O002216,2026-03-08,C0086,P0015,승승 경량 패딩 점퍼,패션의류,1,119000,119000,앱,배송완료
O000007,2026-03-09,C0179,P0007,승승 4K 웹캠 스트리머,전자기기,1,99000,99000,앱,배송완료
O000161,2026-03-09,C0092,P0021,뷰티풀 자외선차단 선크림 SPF50,뷰티,1,19000,19000,전화,배송완료
O000229,2026-03-09,C0118,P0028,리빙 4계절 차렵이불 퀸,생활용품,2,69000,138000,웹,배송중
O001375,2026-03-09,C0177,P0034,스포라이프 조절식 덤벨 24kg,스포츠레저,1,143100,143100,웹,배송완료
O000232,2026-03-10,C0197,P0022,뷰티풀 콜라겐 수분크림,뷰티,1,29000,29000,웹,배송중
O001133,2026-03-10,C0094,P0030,리빙 대용량 식기건조대,생활용품,1,28000,28000,앱,배송완료
O000010,2026-03-11,C0166,P0020,뷰티풀 비타민C 세럼 30ml,뷰티,5,34000,170000,웹,배송완료
O000283,2026-03-11,C0087,P0010,장구 공기청정기 미세 30평형,가전,2,279650,559300,앱,배송완료
O000517,2026-03-11,C0161,P0005,승승 USB-C 멀티허브 7in1,전자기기,2,45000,90000,앱,배송완료
O001232,2026-03-11,C0089,P0035,스포라이프 등산 스틱 한쌍,스포츠레저,1,45000,45000,웹,배송완료
O001270,2026-03-11,C0151,P0029,리빙 극세사 베개 2개세트,생활용품,2,29000,58000,앱,결제완료
O001303,2026-03-11,C0042,P0010,장구 공기청정기 미세 30평형,가전,2,329000,658000,앱,배송중
O000416,2026-03-12,C0174,P0026,승승 콜드브루 스틱 30개입,식품,1,16200,16200,앱,배송완료
O000495,2026-03-12,C0111,P0026,승승 콜드브루 스틱 30개입,식품,2,16200,32400,앱,배송완료
O000733,2026-03-12,C0033,P0034,스포라이프 조절식 덤벨 24kg,스포츠레저,2,159000,318000,웹,배송중
O000869,2026-03-12,C0127,P0036,스포라이프 러닝화 클라우드,스포츠레저,1,99000,99000,앱,배송완료
O001931,2026-03-12,C0101,P0010,장구 공기청정기 미세 30평형,가전,1,329000,329000,웹,배송완료
O000125,2026-03-13,C0101,P0040,북하우스 자기계발 다이어리 2026,도서,1,16200,16200,전화,배송완료
O000199,2026-03-13,C0193,P0035,스포라이프 등산 스틱 한쌍,스포츠레저,2,45000,90000,앱,배송완료
O000575,2026-03-13,C0098,P0030,리빙 대용량 식기건조대,생활용품,5,35000,175000,웹,배송완료
O001094,2026-03-13,C0029,P0015,승승 경량 패딩 점퍼,패션의류,1,119000,119000,웹,배송완료
O001103,2026-03-13,C0060,P0036,스포라이프 러닝화 클라우드,스포츠레저,1,79200,79200,전화,배송완료
O001518,2026-03-13,C0030,P0011,장구 에어프라이어 5.5L,가전,1,89000,89000,앱,취소
O001574,2026-03-13,C0130,P0023,승승 프리미엄 원두커피 1kg,식품,1,28000,28000,전화,배송완료
O002325,2026-03-13,C0140,P0023,승승 프리미엄 원두커피 1kg,식품,5,28000,140000,웹,배송완료
O001475,2026-03-14,C0147,P0001,승승 무선 블루투스 이어버드 SE,전자기기,1,79000,79000,앱,취소
O000548,2026-03-15,C0007,P0032,리빙 스테인리스 텀블러 500ml,생활용품,2,17600,35200,전화,배송완료
O001570,2026-03-15,C0180,P0004,승승 고속충전 보조배터리 20000mAh,전자기기,1,39000,39000,전화,배송완료
O000538,2026-03-16,C0115,P0031,리빙 친환경 주방세제 리필 5L,생활용품,1,21000,21000,웹,취소
O002213,2026-03-16,C0073,P0022,뷰티풀 콜라겐 수분크림,뷰티,1,24650,24650,앱,배송완료
